Title,Year,Duration,MPA,IMBD_Rating,Votes,méta_score,description,Movie Link,writers,director,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
156. Profound Desires of the Gods,1968,2h 53m,Not Rated,7.5,2K,,"An engineer from Tokyo arrives on a drought-ridden tropical island to drill a well to power a nearby sugar mill. He meets the inbred Futori family, hated by the locals for breaking religious customs.",https://www.imdb.com/title/tt0063173/?ref_=sr_i_156,"['Rentarô Mikuni', 'Chôichirô Kawarasaki', 'Hideko Okiyama']",Shôhei Imamura,"['Rentarô Mikuni', 'Chôichirô Kawarasaki', 'Hideko Okiyama', 'Kanjûrô Arashi', 'Yasuko Matsui', 'Yoshi Katô', 'Izumi Hara', 'Jun Hamamura', 'Kazuo Kitamura', 'Tatsu Nakamura']",,,,,"July 22, 1970",['Japan'],"Ishigaki-jima, Ryukyu Islands, Japan",['Nikkatsu'],5 wins & 1 nomination total,"['Epic', 'Psychological Drama', 'Tragedy', 'Drama']",['Japanese']
157. Never a Dull Moment,1968,1h 39m,G,6.1,828,,"Actor Jack Albany, who plays gangsters on TV, is mistaken for notorious hit-man Ace, and is hired by mob boss Leo Smooth to pull a heist, but Jack must find a way out of it.",https://www.imdb.com/title/tt0063341/?ref_=sr_i_157,"['Dick Van Dyke', 'Edward G. Robinson', 'Dorothy Provine']",Jerry Paris,"['Dick Van Dyke', 'Edward G. Robinson', 'Dorothy Provine', 'Henry Silva', 'Joanna Moore', 'Tony Bill', 'Slim Pickens', 'Jack Elam', 'Ned Glass', 'Richard Bakalyan']",,,,"$4,150,000","June 26, 1968",['United States'],"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA",['Walt Disney Productions'],,"['Comedy', 'Crime', 'Family']",['English']
158. Asterix and Cleopatra,1968,1h 12m,TV-Y7-FV,7.2,15K,,"Cleopatra decides to prove to Julius Caesar that her people are not decadent by building a palace in less than three months. When Cleopatra's architect asks the Gallic druid Getafix for help, Asterix and Obelix accompany him to Egypt.",https://www.imdb.com/title/tt0062687/?ref_=sr_i_158,"['René Goscinny', 'Albert Uderzo', 'Pierre Tchernia']",René Goscinny,"['Roger Carel', 'Jacques Morel', 'Micheline Dax', 'Jacques Balutin', 'Jacques Bodoin', 'Maurice Chevit', 'Pierre Tornade', 'Claude Dasset', 'Pierre Garin', 'Olivier Hussenot']",,,"$1,090,041",,"September 24, 1969","['France', 'Belgium']",,"['Belvision', 'Dargaud Films']",1 win total,"['Adventure', 'Animation', 'Comedy', 'Family', 'History']",['French']
159. The Vengeance of She,1968,1h 41m,G,4.7,1.1K,,"Carol, a beautiful young girl is possessed by Ayesha's spirit who was once the queen of Kuma. Ayesha's spirit gains control over Carol to achieve her malevolent goals.",https://www.imdb.com/title/tt0063765/?ref_=sr_i_159,"['John Richardson', 'Olga Schoberová', 'Edward Judd']",Cliff Owen,"['John Richardson', 'Olga Schoberová', 'Edward Judd', 'Colin Blakely', 'Jill Melford', 'George Sewell', 'André Morell', 'Noel Willman', 'Derek Godfrey', 'Danièle Noël']",,,,,"May 1, 1968",['United Kingdom'],"Almería, Andalucía, Spain","['Hammer Films', 'Seven Arts Productions']",,"['Adventure', 'Fantasy']",['English']
160. Assignment K,1968,1h 37m,Approved,5.5,339,,"A British Agent, posing as an executive of a toy company, tangles with East European spies in various European locales.",https://www.imdb.com/title/tt0062683/?ref_=sr_i_160,"['Val Guest', 'Bill Strutton', 'Maurice Foster']",Val Guest,"['Stephen Boyd', 'Camilla Sparv', 'Michael Redgrave', 'Leo McKern', 'Robert Hoffmann', 'Jeremy Kemp', 'Jane Merrow', 'Carl Möhner', 'Vivi Bach', 'Werner Peters']",,,,,June 1968,['United Kingdom'],"Whitehall, Westminster, London, England, UK","['Gildor Productions', 'Mazurka Productions Ltd.']",,"['Action', 'Crime', 'Drama', 'Thriller']",['English']
161. Paper Lion,1968,1h 47m,Approved,6.2,1.3K,,"Sportswriter George Plimpton poses as a rookie quarterback for the Detroit Lions for a ""Sports Illustrated"" article.",https://www.imdb.com/title/tt0063410/?ref_=sr_i_161,"['Alan Alda', 'Lauren Hutton', 'Joe Schmidt']",Alex March,"['Alan Alda', 'Lauren Hutton', 'Joe Schmidt', 'Alex Karras', 'John Gordy', 'Mike Lucci', 'Pat Studstill', 'Bill McPeak', 'Jim Martin', 'Jim David']",,,,,"October 14, 1968",['United States'],"Saint Andrew's School - 3900 Jog Road, Boca Raton, Florida, USA",['Stuart Miller Productions'],1 nomination total,"['Comedy', 'Sport']",['English']
162. Manon 70,1968,1h 45m,R,5.8,560,,"The immortal story of beautiful Manon, who - although she loves the tolerant De Grieux - takes many lovers to satisfy her thirst for luxury.",https://www.imdb.com/title/tt0063271/?ref_=sr_i_162,"['Catherine Deneuve', 'Elsa Martinelli', 'Sami Frey']",Jean Aurel,"['Catherine Deneuve', 'Elsa Martinelli', 'Sami Frey', 'Claude Génia', 'Jean Gorini', 'Kristina Ohlson', 'Jean Martin', 'Chris Avram', 'Dante Posani', 'Robert Webber']",,,,,"February 21, 1968","['France', 'Italy', 'West Germany']","Stockholm, Sweden","['Les Films Corona', 'Panda Film', 'Roxy Film']",,['Drama'],"['French', 'English']"
163. Girl in Gold Boots,1968,1h 34m,R,2.2,4K,,"A young woman leaves her job as a waitress and travels to Los Angeles, where she strives to become the top star in the glamorous world of go-go dancing.",https://www.imdb.com/title/tt0174685/?ref_=sr_i_163,"['Jody Daniels', 'Leslie McRay', 'Tom Pace']",Ted V. Mikels,"['Jody Daniels', 'Leslie McRay', 'Tom Pace', 'Mark Herron', 'Bara Byrnes', 'William Bagdad', 'Victor Izay', 'Harry Lovejoy', 'James Victor', 'Rod Wilmoth']",,,,,"April 25, 1968",['United States'],USA,['T.V. Mikels Film Productions'],,"['Crime', 'Drama', 'Music', 'Romance']",['English']
164. The Fiction-Makers,1968,1h 40m,,6.0,648,,"The Saint's asked to act as a bodyguard to the best-selling adventure author Amos Klein, a young woman who uses a male pen-name.",https://www.imdb.com/title/tt0061662/?ref_=sr_i_164,"['Leslie Charteris', 'John Kruse', 'Harry W. Junkin']",Roy Ward Baker,"['Roger Moore', 'Sylvia Syms', 'Justine Lord', 'Kenneth J. Warren', 'Philip Locke', 'Tom Clegg', 'Nicholas Smith', 'Roy Hanlon', 'Caron Gardner', 'Peter Ashmore']",,,,,"December 8, 1968",['United Kingdom'],"Associated British Elstree Studios, Shenley Road, Borehamwood, Hertfordshire, England, UK","['Bamore', 'Incorporated Television Company (ITC)', 'Television Reporters International Tribune']",,"['Adventure', 'Comedy', 'Crime', 'Mystery']",['English']
165. Star!,1968,2h 56m,G,6.4,2.3K,,"A musical biography of Gertrude Lawrence, who led a hustling and bustling life on the stage.",https://www.imdb.com/title/tt0063642/?ref_=sr_i_165,"['Julie Andrews', 'Richard Crenna', 'Michael Craig']",Robert Wise,"['Julie Andrews', 'Richard Crenna', 'Michael Craig', 'Daniel Massey', 'Robert Reed', 'Bruce Forsyth', 'Beryl Reid', 'John Collin', 'Alan Oppenheimer', 'Richard Karlan']","$14,000,000 (estimated)",,,,"October 22, 1968",['United States'],"Dennis, Massachusetts, USA","['Twentieth Century Fox', 'Robert Wise Productions']",1 win & 11 nominations total,"['Biography', 'Comedy', 'Drama', 'History', 'Musical', 'Romance']","['English', 'French']"
166. Toby Dammit,1968,45m,,7.5,725,,"During a trip to Rome, a debauched Shakespearian actor is tormented by fans, the press, the Italian film industry and the Devil - who appears as a little girl seeking to collect his head.",https://www.imdb.com/title/tt11669728/?ref_=sr_i_166,"['Terence Stamp', 'Monica Pardo', 'Anne Tonietti']",Federico Fellini,"['Terence Stamp', 'Monica Pardo', 'Anne Tonietti', 'Marina Yaru', 'Salvo Randone', 'Anna Lina Alberti', 'Ivan Angeli', 'Ettore Arena', 'Lars Bloch', 'Calogero Chiarenza']",,,,,1968,"['Italy', 'France']","Castel Gandolfo, Rome, Lazio, Italy","['Les Films Marceau', 'Cocinor', 'Produzioni Europee Associate (PEA)']",,"['Drama', 'Horror']","['English', 'Italian']"
167. Vibrations,1968,1h 15m,X,5.4,202,,"Barbara moves into a Manhattan apartment, earning money typing manuscripts. The neighbor's erotic games with a humming vibrator intrigue Barbara and her visiting sister Julie.",https://www.imdb.com/title/tt0062440/?ref_=sr_i_167,"['Rita Bennett', 'Morris Kaplan', 'Maria Lease']",Joseph W. Sarno,"['Rita Bennett', 'Morris Kaplan', 'Maria Lease', 'Dan Machuen', 'Geri Miller', 'Marianne Prevost', 'Peggy Steffans']",,,,,1968,['United States'],"Madison Square Park, Manhattan, New York City, New York, USA",,,"['Drama', 'Mystery']",['English']
168. Death by Hanging,1968,1h 57m,Not Rated,7.5,3.5K,,"A Korean man is sentenced to death by hanging, but he survives the execution. For the following two hours, his executioners try to work out how to handle the situation in this black farce.",https://www.imdb.com/title/tt0063198/?ref_=sr_i_168,"['Michinori Fukao', 'Mamoru Sasaki', 'Tsutomu Tamura']",Nagisa Ôshima,"['Kei Satô', 'Do-yun Yu', 'Fumio Watanabe', 'Hôsei Komatsu', 'Rokkô Toura', 'Toshirô Ishidô', 'Masao Adachi', 'Masao Matsuda', 'Takashi Ueno', 'Takao Usui']",,,,,"December 8, 1971",['Japan'],,"['Art Theatre Guild (ATG)', 'Sozosha']",1 win & 1 nomination total,"['Dark Comedy', 'Satire', 'Comedy', 'Crime', 'Drama']",['Japanese']
169. Uptight,1968,1h 44m,M,7.3,1.1K,,"In this landmark collaboration between activist and actress Ruby Dee and director Jules Dassin, Black revolutionaries are betrayed by one of their own. Based on the 1935 classic ""The Informer.""",https://www.imdb.com/title/tt0063748/?ref_=sr_i_169,"['Jules Dassin', 'Ruby Dee', 'Julian Mayfield']",Jules Dassin,"['Raymond St. Jacques', 'Ruby Dee', 'Frank Silvera', 'Roscoe Lee Browne', 'Julian Mayfield', 'Janet MacLachlan', 'Max Julien', 'Juanita Moore', 'Dick Anthony Williams', 'Michael Baseleon']",,,,,"December 28, 1968",['United States'],"Cleveland, Ohio, USA",['Marlukin'],,"['Drama', 'Thriller']",['English']
170. Murder à la Mod,1968,1h 20m,,5.3,1.2K,,"Naive young Karen wants to help her struggling amateur-filmmaker boyfriend Christopher raise enough money so he can divorce his wife. Meanwhile, jolly psycho prankster Otto stalks the building where Christopher is shooting a low-grade adult movie in order to keep himself afloat.",https://www.imdb.com/title/tt0163114/?ref_=sr_i_170,"['Andra Akers', 'William Finley', 'Margo Norton']",Brian De Palma,"['Andra Akers', 'William Finley', 'Margo Norton', 'Jared Martin', 'Ken Burrows', 'Lorenzo Catlett', 'Jack L. Harrell', 'Laura Stevenson', 'John Quinn', ""Jenny O'Hara""]",,,,,"May 1, 1968",['United States'],"Manhattan, New York City, New York, USA",['Aries Documentaries'],,"['Comedy', 'Crime', 'Mystery', 'Thriller']",['English']
171. The Horse in the Gray Flannel Suit,1968,1h 53m,G,6.3,1.2K,,"Frederick Bolton has to solve two problems. First, his boss has instructed him to come up with a reasonable campaign to promote a new product, a stomach pill named ""Aspercel"" - by tomorrow. The second problem is Fred's daughter, Helen. She is absolutely fond of horses, takes riding classes and has already had decent success in some competitions. Her biggest wish is to own a horse herself, a dream her father cannot afford at all. Now Fred tries to solve both problems at once by simply combining them: A horse named ""Aspercel"", ridden by his daughter should bring the name of the pill into the papers and make Helen happy, too. But there's still one more obstacle: Helen and Aspercel of course have to win a few jumping competitions to make this idea work.",https://www.imdb.com/title/tt0063091/?ref_=sr_i_171,"['Dean Jones', 'Diane Baker', 'Lloyd Bochner']",Norman Tokar,"['Dean Jones', 'Diane Baker', 'Lloyd Bochner', 'Fred Clark', 'Ellen Janov', 'Morey Amsterdam', 'Kurt Russell', 'Lurene Tuttle', 'Alan Hewitt', 'Federico Piñero']",,,,,"December 22, 1968",['United States'],"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA",['Walt Disney Productions'],,"['Comedy', 'Drama', 'Family']",['English']
172. The Strange Affair,1968,1h 46m,R,6.3,202,,"When rookie P.C. Strange falls for an under aged girl, he is unknowingly compromised by a pair of pornographers. Meanwhile, seasoned Det. Pierce is out to catch mob boss Quince and soon both plots intertwine.",https://www.imdb.com/title/tt0063647/?ref_=sr_i_172,"['Bernard Toms', 'Stanley Mann', 'Eve Greene']",David Greene,"['Michael York', 'Jeremy Kemp', 'George A. Cooper', 'George Selway', 'Artro Morris', 'Richard Pearson', 'Jeremy Wilkin', 'Michael Gover', 'Patrick Connor', 'George Ghent']",,,,,"March 28, 1969",['United Kingdom'],"London Heliport, Lombard Rd, Battersea, London, England, UK",['Paramount Pictures'],,"['Crime', 'Drama']",['English']
173. I Am Curious (Blue),1968,1h 47m,Not Rated,6.0,1.7K,,"Told in a quasi-documentary style, this companion piece to I Am Curious (Yellow) (1967) deals with topics such as class society, religion, sex, contraceptives, and the Swedish prison Kumla.",https://www.imdb.com/title/tt0063149/?ref_=sr_i_173,"['Maj Hultén', 'Vilgot Sjöman', 'Lena Nyman']",Vilgot Sjöman,"['Maj Hultén', 'Vilgot Sjöman', 'Lena Nyman', 'Börje Ahlstedt', 'Bertil Wikström', 'Sonja Lindgren', 'Gunnel Broström', 'Hans Hellberg', 'Bim Vreeswijk', 'Peter Lindgren']",,,,,"March 11, 1968",['Sweden'],"Gröna Lund, Djurgården, Östermalm, Stockholm, Stockholms län, Sweden",['Sandrew Film & Teater'],1 win total,['Drama'],"['Swedish', 'English', 'French']"
174. Three in the Attic,1968,1h 30m,R,5.4,554,,"When three coeds discover that the campus Casanova is dating them all at once, they lock him up in an attic and take turns having sex with him... to drain the stud of his potency.",https://www.imdb.com/title/tt0063693/?ref_=sr_i_174,"['Christopher Jones', 'Judy Pace', 'Yvette Mimieux']",Richard Wilson,"['Christopher Jones', 'Judy Pace', 'Yvette Mimieux', 'Maggie Thrett', 'Nan Martin', 'Reva Rose', 'John Beck', 'Richard Derr', 'Eve McVeagh', 'Honey Alden']",,,,,"December 20, 1968",['United States'],"UNC Computation Center, Phillips Hall, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA",['American International Pictures (AIP)'],,"['Dark Comedy', 'Comedy', 'Drama']",['English']
"175. Buona Sera, Mrs. Campbell",1968,1h 48m,M/PG,6.8,1.9K,,"Carla Campbell receives maintenance payment from three former soldiers who all believe themselves to be the father of her daughter, Gia.",https://www.imdb.com/title/tt0062767/?ref_=sr_i_175,"['Gina Lollobrigida', 'Shelley Winters', 'Phil Silvers']",Melvin Frank,"['Gina Lollobrigida', 'Shelley Winters', 'Phil Silvers', 'Peter Lawford', 'Telly Savalas', 'Lee Grant', 'Janet Margolin', 'Marian McCargo', 'Naomi Stevens', 'Renzo Palmer']",,,"$7,379",,"March 10, 1969",['United States'],"Ariccia, Rome, Lazio, Italy",['Connaught Productions'],1 win & 4 nominations total,"['Comedy', 'Romance']","['English', 'Italian', 'French']"
"176. Django, Prepare a Coffin",1968,1h 32m,Not Rated,6.4,3.3K,,"A gunfighter forms a gang of ""deceased"" execution victims to get revenge on the politician and outlaw who killed his wife.",https://www.imdb.com/title/tt0062151/?ref_=sr_i_176,"['Franco Rossetti', 'Ferdinando Baldi']",Ferdinando Baldi,"['Terence Hill', 'Horst Frank', 'George Eastman', 'Bruna Simionato', 'Pinuccio Ardia', 'Guido Lollobrigida', 'Gianni Brezza', 'Giovanni Ivan Scratuglia', 'Luciano Rossi', 'Andrea Scotti']",,,,,"January 27, 1968",['Italy'],"Camerata Nuova, Lazio, Italy",['B.R.C. Produzione S.r.l.'],,"['Spaghetti Western', 'Action', 'Drama', 'Western']",['Italian']
177. House of Cards,1968,1h 45m,G,6.0,806,,"In 1960s Paris, an American boxer stumbles upon an international fascist conspiracy that aims to create a new world order.",https://www.imdb.com/title/tt0064448/?ref_=sr_i_177,"['George Peppard', 'Inger Stevens', 'Orson Welles']",John Guillermin,"['George Peppard', 'Inger Stevens', 'Orson Welles', 'Keith Michell', 'Ralph Michael', 'Maxine Audley', 'William Job', 'Peter Bayliss', 'Patience Collier', 'Barnaby Shaw']",,,,,"September 14, 1969",['United States'],"Cinecitta, Rome, Italy",['Westward Films'],,"['Crime', 'Drama', 'Mystery', 'Thriller']",['English']
178. They Came to Rob Las Vegas,1968,2h 4m,R,5.9,748,,A casino blackjack dealer plots with his girlfriend and a group of criminals to hijack and rob an armored car carrying a $7 million in cash while it's in route between Las Vegas and Los Angeles.,https://www.imdb.com/title/tt0063684/?ref_=sr_i_178,"['Antonio Isasi-Isasmendi', 'Lluís Josep Comerón', 'Jorge Illa']",Antonio Isasi-Isasmendi,"['Gary Lockwood', 'Elke Sommer', 'Lee J. Cobb', 'Jack Palance', 'Georges Géret', 'Gustavo Re', 'Daniel Martín', 'Maurizio Arena', 'Armand Mestral', 'Fabrizio Capucci']",,,,,"January 17, 1969","['Spain', 'France', 'West Germany', 'Italy']","Las Vegas, Nevada, USA","['Capitole Films', 'Eichberg-Film', 'Franca Film']",7 wins total,"['Caper', 'Crime', 'Drama']",['Spanish']
179. Without a Stitch,1968,1h 29m,R,4.8,281,,"When a high-school girl complains of her inability to reach sexual climax, her doctor suggests that she keep a diary of her sexual encounters. She does just that and soon finds herself caught up in a sexual merry-go-round that includes making a hardcore porno film in Sweden, an escapade with a German sadist and a lesbian encounter.",https://www.imdb.com/title/tt0063732/?ref_=sr_i_179,"['Anne Grete Nissen', 'Ib Mossin', 'Joan Gamst']",Annelise Meineche,"['Anne Grete Nissen', 'Ib Mossin', 'Joan Gamst', 'Niels Borksand', 'Ki-Jo Feza', 'Niels Dybeck', 'Dieter Eppler', 'Åke Engfeldt', 'Jean Kress', 'Søren Strømberg']",,,,"$1,929,178","December 24, 1969",['Denmark'],"Reeperbahn, St. Pauli, Hamburg-Mitte, Hamburg, Germany","['Palladium', 'Tonylyn Productions Inc.']",,"['Comedy', 'Drama']","['Danish', 'French']"
180. The Red Light Bandit,1968,1h 32m,,7.3,1.8K,,"The story of a famous Brazilian criminal, called The Red Light Bandit because he always used a red flashlight to break in the houses during the night. Working alone, he also used to rape his female victims.",https://www.imdb.com/title/tt0144782/?ref_=sr_i_180,"['Helena Ignez', 'Paulo Villaça', 'Pagano Sobrinho']",Rogério Sganzerla,"['Helena Ignez', 'Paulo Villaça', 'Pagano Sobrinho', 'Luiz Linhares', 'Hélio Aguiar', 'Luís Alberto', 'Armando Barreto', 'Lenoir Bittencourt', 'Sonia Braga', 'Lola Brah']",,,,,"December 2, 1968",['Brazil'],"Guarujá, São Paulo, Brazil",['Urano Filmes'],4 wins total,"['Crime', 'Thriller']",['Portuguese']
"181. I Love You, Alice B. Toklas!",1968,1h 32m,R,6.2,3.5K,,"A thirty-something square falls in love with a hippie and decides to ""drop out"" himself.",https://www.imdb.com/title/tt0063115/?ref_=sr_i_181,"['Peter Sellers', 'Jo Van Fleet', 'Leigh Taylor-Young']",Hy Averback,"['Peter Sellers', 'Jo Van Fleet', 'Leigh Taylor-Young', 'Joyce Van Patten', 'David Arkin', 'Herb Edelman', 'Salem Ludwig', 'Louis Gottlieb', 'Grady Sutton', 'Janet Clark']","$3,000,000 (estimated)",,,,"October 18, 1968",['United States'],"Leo Carrillo State Beach - 35000 W. Pacific Coast Highway, Malibu, California, USA",['Warner Bros./Seven Arts'],5 nominations total,"['Satire', 'Comedy', 'Romance']","['English', 'Spanish']"
182. The High Commissioner,1968,1h 41m,Approved,6.1,889,,"An Australian outback police detective is sent on a special assignment to the UK, to return an Australian citizen accused of murder. Only this is not an ordinary man, he is a UN high commissioner for peace talks taking place in London.",https://www.imdb.com/title/tt0063067/?ref_=sr_i_182,"['Rod Taylor', 'Christopher Plummer', 'Lilli Palmer']",Ralph Thomas,"['Rod Taylor', 'Christopher Plummer', 'Lilli Palmer', 'Camilla Sparv', 'Daliah Lavi', 'Clive Revill', 'Lee Montague', 'Calvin Lockhart', 'Derren Nesbitt', 'Edric Connor']",,,,,"August 30, 1968","['United Kingdom', 'United States']","Wimbledon, London, Greater London, England, UK","['The Rank Organisation', 'Katzka-Berne Productions', 'American Broadcasting Company (ABC)']",,"['Action', 'Drama', 'Thriller']",['English']
